CustomerID,Frequency,Monetery,Recency,F_SCORE,M_SCORE,R_SCORE,RFM_SCORE,segment
16654,4,601.27,141,4,3,2,9,Loyal
16655,6,3794.52,18,5,5,4,14,Champion
16656,15,8625.8,22,5,5,4,14,Champion
16657,4,933.62,10,4,3,5,12,Loyal
16658,1,123.24,368,2,1,1,4,Others
16659,1,39.12,189,2,1,1,4,Others
16660,4,1267.6499999999999,16,4,4,4,12,Loyal
16665,1,135.39999999999998,362,2,1,1,4,Others
16666,1,118.98,19,2,1,4,7,SomeWhat Loyal
16667,2,570.13,68,3,3,3,9,Loyal
16668,6,306.71999999999997,15,5,2,4,11,Loyal
16669,3,1374.8700000000001,24,4,4,4,12,Loyal
16670,11,4095.9,17,5,5,4,14,Champion
16671,3,1692.27,28,4,4,4,12,Loyal
16672,20,8134.9400000000005,2,5,5,5,15,Champion
16674,2,319.61,55,3,2,3,8,SomeWhat Loyal
16676,4,1592.1200000000001,34,4,4,3,11,Loyal
16678,12,3109.99,3,5,5,5,15,Champion
16679,1,129.75,366,2,1,1,4,Others
16680,1,183.7,43,2,1,3,6,SomeWhat Loyal
16681,6,1770.34,73,5,4,2,11,Loyal
16682,5,1028.0,5,4,4,5,13,Champion
16684,28,66653.56,4,5,5,5,15,Champion
16685,2,324.24,61,3,2,3,8,SomeWhat Loyal
16686,7,3062.83,47,5,5,3,13,Champion
16688,4,1260.86,1,4,4,5,13,Champion
16689,2,422.59999999999997,76,3,2,2,7,SomeWhat Loyal
16690,2,225.57999999999998,72,3,1,2,6,SomeWhat Loyal
16692,2,1276.0,256,3,4,1,8,SomeWhat Loyal
16693,2,482.01,69,3,2,3,8,SomeWhat Loyal
16696,4,657.9000000000001,135,4,3,2,9,Loyal
16697,1,112.75,241,2,1,1,4,Others
16698,2,1998.0,227,3,4,1,8,SomeWhat Loyal
16700,13,5076.55,9,5,5,5,15,Champion
16701,13,5398.3,9,5,5,5,15,Champion
16705,20,14034.99,1,5,5,5,15,Champion
16706,3,531.35,37,4,3,3,10,Loyal
16708,1,656.63,46,2,3,3,8,SomeWhat Loyal
16709,5,3029.87,85,4,5,2,11,Loyal
16710,10,2483.04,19,5,5,4,14,Champion
16711,5,1651.03,3,4,4,5,13,Champion
16712,11,3645.43,9,5,5,5,15,Champion
16713,15,6923.13,19,5,5,4,14,Champion
16714,3,1161.53,219,4,4,1,9,Loyal
16715,1,301.71999999999997,78,2,2,2,6,SomeWhat Loyal
16716,2,901.2,267,3,3,1,7,SomeWhat Loyal
16717,6,3858.38,24,5,5,4,14,Champion
16718,1,623.75,369,2,3,1,6,SomeWhat Loyal
16719,7,1790.42,15,5,4,4,13,Champion
16720,1,155.24,26,2,1,4,7,SomeWhat Loyal
16721,1,292.47,262,2,2,1,5,SomeWhat Loyal
16722,13,4730.81,17,5,5,4,14,Champion
16723,2,589.15,91,3,3,2,8,SomeWhat Loyal
16725,7,781.02,302,5,3,1,9,Loyal
16726,5,1382.02,26,4,4,4,12,Loyal
16727,1,272.82,364,2,2,1,5,SomeWhat Loyal
16728,4,1054.67,46,4,4,3,11,Loyal
16729,21,7239.92,38,5,5,3,13,Champion
16730,3,743.11,52,4,3,3,10,Loyal
16732,1,603.75,32,2,3,4,9,Loyal
16734,3,650.51,52,4,3,3,10,Loyal
16735,5,2300.56,79,4,5,2,11,Loyal
16737,1,417.59999999999997,53,2,2,3,7,SomeWhat Loyal
16738,1,3.75,298,2,1,1,4,Others
16739,1,323.0,177,2,2,2,6,SomeWhat Loyal
16742,1,464.9,47,2,2,3,7,SomeWhat Loyal
16743,7,2238.09,29,5,5,4,14,Champion
16744,7,1304.76,11,5,4,5,14,Champion
16745,17,7194.3,87,5,5,2,12,Loyal
16746,18,6697.66,5,5,5,5,15,Champion
16747,2,836.06,38,3,3,3,9,Loyal
16748,5,1515.9,18,4,4,4,12,Loyal
16750,5,623.93,45,4,3,3,10,Loyal
16751,1,1764.72,31,2,4,4,10,Loyal
16752,1,207.5,373,2,1,1,4,Others
16753,1,223.92000000000002,58,2,1,3,6,SomeWhat Loyal
16754,1,2002.4,372,2,4,1,7,SomeWhat Loyal
16755,3,1496.83,114,4,4,2,10,Loyal
16756,1,239.4,215,2,1,1,4,Others
16757,1,106.83000000000001,319,2,1,1,4,Others
16758,1,369.34000000000003,65,2,2,3,7,SomeWhat Loyal
16759,3,789.79,8,4,3,5,12,Loyal
16761,1,316.62,97,2,2,2,6,SomeWhat Loyal
16762,3,1501.38,20,4,4,4,12,Loyal
16763,1,611.85,199,2,3,1,6,SomeWhat Loyal
16764,13,2799.25,4,5,5,5,15,Champion
16765,1,34.0,294,2,1,1,4,Others
16766,2,1145.6,273,3,4,1,8,SomeWhat Loyal
16767,11,5580.6,31,5,5,4,14,Champion
16768,3,478.09000000000003,48,4,2,3,9,Loyal
16769,1,380.39,260,2,2,1,5,SomeWhat Loyal
16770,5,770.1,58,4,3,3,10,Loyal
16771,5,2246.81,33,4,5,3,12,Loyal
16773,1,171.59,57,2,1,3,6,SomeWhat Loyal
16774,4,661.52,68,4,3,3,10,Loyal
16775,11,1695.66,10,5,4,5,14,Champion
16776,1,388.28,60,2,2,3,7,SomeWhat Loyal
16777,2,226.35,80,3,1,2,6,SomeWhat Loyal
16778,2,245.94,74,3,1,2,6,SomeWhat Loyal
16779,22,10629.720000000001,2,5,5,5,15,Champion
16780,2,425.19,100,3,2,2,7,SomeWhat Loyal
16781,1,311.25,372,2,2,1,5,SomeWhat Loyal
16782,13,2279.9,10,5,5,5,15,Champion
16784,1,107.6,20,2,1,4,7,SomeWhat Loyal
16788,2,597.48,123,3,3,2,8,SomeWhat Loyal
16789,1,80.8,8,2,1,5,8,SomeWhat Loyal
16790,6,1545.6200000000001,4,5,4,5,14,Champion
16791,7,1721.78,29,5,4,4,13,Champion
16792,2,110.38000000000001,282,3,1,1,5,SomeWhat Loyal
16793,1,243.84,57,2,1,3,6,SomeWhat Loyal
16794,10,1222.71,1,5,4,5,14,Champion
16795,1,414.88,365,2,2,1,5,SomeWhat Loyal
16796,1,305.62,89,2,2,2,6,SomeWhat Loyal
16800,1,1201.49,11,2,4,5,11,Loyal
16801,4,1619.73,163,4,4,2,10,Loyal
16803,1,332.3,65,2,2,3,7,SomeWhat Loyal
16804,3,536.99,23,4,3,4,11,Loyal
16805,2,460.59,174,3,2,2,7,SomeWhat Loyal
16806,4,801.49,103,4,3,2,9,Loyal
16807,3,1121.59,143,4,4,2,10,Loyal
16808,2,288.42,99,3,2,2,7,SomeWhat Loyal
16809,5,914.69,23,4,3,4,11,Loyal
16810,1,309.54,192,2,2,1,5,SomeWhat Loyal
16811,2,547.07,5,3,3,5,11,Loyal
16812,1,479.35,361,2,2,1,5,SomeWhat Loyal
16813,10,1692.98,8,5,4,5,14,Champion
16814,21,6509.1,14,5,5,4,14,Champion
16816,4,417.06,103,4,2,2,8,SomeWhat Loyal
16817,9,1604.75,3,5,4,5,14,Champion
16818,11,3349.57,11,5,5,5,15,Champion
16820,1,497.61,96,2,3,2,7,SomeWhat Loyal
16823,1,358.38,227,2,2,1,5,SomeWhat Loyal
16824,2,460.64,16,3,2,4,9,Loyal
16825,2,775.1800000000001,39,3,3,3,9,Loyal
16826,1,341.7,51,2,2,3,7,SomeWhat Loyal
16828,2,128.5,93,3,1,2,6,SomeWhat Loyal
16829,1,197.22,157,2,1,2,5,SomeWhat Loyal
16830,1,325.91,39,2,2,3,7,SomeWhat Loyal
16832,3,199.15,184,4,1,1,6,SomeWhat Loyal
16833,4,1106.53,1,4,4,5,13,Champion
16834,1,413.46,228,2,2,1,5,SomeWhat Loyal
16835,2,180.85,128,3,1,2,6,SomeWhat Loyal
16836,2,251.87,40,3,2,3,8,SomeWhat Loyal
16837,11,3170.98,31,5,5,4,14,Champion
16838,2,588.85,197,3,3,1,7,SomeWhat Loyal
16839,34,16594.35,9,5,5,5,15,Champion
16841,6,1869.82,37,5,4,3,12,Loyal
16842,3,1264.19,101,4,4,2,10,Loyal
16843,16,10196.57,43,5,5,3,13,Champion
16846,1,214.32,50,2,1,3,6,SomeWhat Loyal
16847,1,193.44,43,2,1,3,6,SomeWhat Loyal
16848,1,281.42,53,2,2,3,7,SomeWhat Loyal
16849,1,124.57,187,2,1,1,4,Others
16850,1,332.41,334,2,2,1,5,SomeWhat Loyal
16851,3,342.45,4,4,2,5,11,Loyal
16852,2,144.91000000000003,10,3,1,5,9,Loyal
16855,2,328.4,24,3,2,4,9,Loyal
16856,1,35.400000000000006,15,2,1,4,7,SomeWhat Loyal
16858,1,375.69000000000005,369,2,2,1,5,SomeWhat Loyal
16859,2,747.81,145,3,3,2,8,SomeWhat Loyal
16861,2,173.76,60,3,1,3,7,SomeWhat Loyal
16863,2,502.8,31,3,3,4,10,Loyal
16866,3,207.73999999999998,141,4,1,2,7,SomeWhat Loyal
16869,4,825.42,23,4,3,4,11,Loyal
16871,6,2812.34,22,5,5,4,14,Champion
16872,3,680.02,77,4,3,2,9,Loyal
16873,6,7123.62,5,5,5,5,15,Champion
16875,5,2095.53,67,4,5,3,12,Loyal
16877,6,853.72,12,5,3,5,13,Champion
16878,1,13.3,84,2,1,2,5,SomeWhat Loyal
16880,7,1519.08,31,5,4,4,13,Champion
16881,1,432.0,67,2,2,3,7,SomeWhat Loyal
16882,3,705.12,67,4,3,3,10,Loyal
16883,2,276.73,187,3,2,1,6,SomeWhat Loyal
16884,2,429.84000000000003,38,3,2,3,8,SomeWhat Loyal
16885,3,471.51,15,4,2,4,10,Loyal
16887,1,194.88,35,2,1,3,6,SomeWhat Loyal
16889,3,1578.67,195,4,4,1,9,Loyal
16891,5,809.7,2,4,3,5,12,Loyal
16892,5,525.54,1,4,3,5,12,Loyal
16893,1,145.93,367,2,1,1,4,Others
16895,1,219.14,65,2,1,3,6,SomeWhat Loyal
16897,2,289.78,299,3,2,1,6,SomeWhat Loyal
16898,3,508.81,26,4,3,4,11,Loyal
16899,6,1281.56,8,5,4,5,14,Champion
16900,3,887.11,17,4,3,4,11,Loyal
16902,1,1706.88,116,2,4,2,8,SomeWhat Loyal
16903,1,373.24,29,2,2,4,8,SomeWhat Loyal
16904,16,3754.27,4,5,5,5,15,Champion
16905,7,3102.43,5,5,5,5,15,Champion
16906,4,579.77,82,4,3,2,9,Loyal
16907,5,981.65,29,4,4,4,12,Loyal
16909,1,379.14,72,2,2,2,6,SomeWhat Loyal
16910,8,1510.06,4,5,4,5,14,Champion
16912,11,2575.38,29,5,5,4,14,Champion
16913,1,113.44,290,2,1,1,4,Others
16914,1,208.46,36,2,1,3,6,SomeWhat Loyal
16915,6,621.6800000000001,9,5,3,5,13,Champion
16916,2,576.26,24,3,3,4,10,Loyal
16917,1,391.52,277,2,2,1,5,SomeWhat Loyal
16918,6,1068.82,50,5,4,3,12,Loyal
16919,11,2596.45,156,5,5,2,12,Loyal
16921,1,169.79,61,2,1,3,6,SomeWhat Loyal
16923,19,7247.61,12,5,5,5,15,Champion
16924,3,846.75,21,4,3,4,11,Loyal
16926,1,230.25,371,2,1,1,4,Others
16927,3,543.05,116,4,3,2,9,Loyal
16928,17,2847.6,80,5,5,2,12,Loyal
16929,7,1295.39,4,5,4,5,14,Champion
16930,3,380.55,26,4,2,4,10,Loyal
16931,21,4604.22,5,5,5,5,15,Champion
16932,1,161.94,53,2,1,3,6,SomeWhat Loyal
16933,2,563.23,1,3,3,5,11,Loyal
16934,2,950.9300000000001,55,3,4,3,10,Loyal
16936,1,262.68,26,2,2,4,8,SomeWhat Loyal
16938,4,2736.38,9,4,5,5,14,Champion
16940,3,3049.88,52,4,5,3,12,Loyal
16942,9,1920.59,13,5,4,5,14,Champion
16943,3,816.73,212,4,3,1,8,SomeWhat Loyal
16945,19,4345.5,22,5,5,4,14,Champion
16947,1,406.48,236,2,2,1,5,SomeWhat Loyal
16948,3,435.02,139,4,2,2,8,SomeWhat Loyal
16949,6,1286.27,4,5,4,5,14,Champion
16950,3,1178.56,57,4,4,3,11,Loyal
16951,3,1277.75,135,4,4,2,10,Loyal
16952,2,167.61,109,3,1,2,6,SomeWhat Loyal
16953,1,20.8,30,2,1,4,7,SomeWhat Loyal
16954,9,2085.08,1,5,5,5,15,Champion
16955,4,518.67,185,4,3,1,8,SomeWhat Loyal
16956,1,308.74,18,2,2,4,8,SomeWhat Loyal
16957,2,416.64,239,3,2,1,6,SomeWhat Loyal
16959,1,117.35000000000001,87,2,1,2,5,SomeWhat Loyal
16960,3,507.05,39,4,3,3,10,Loyal
16961,1,234.17,116,2,1,2,5,SomeWhat Loyal
16963,1,110.55000000000001,187,2,1,1,4,Others
16965,1,201.19,227,2,1,1,4,Others
16966,7,2154.97,8,5,5,5,15,Champion
16967,1,319.02,189,2,2,1,5,SomeWhat Loyal
16968,2,439.43,4,3,2,5,10,Loyal
16969,3,650.41,39,4,3,3,10,Loyal
16971,1,357.21,38,2,2,3,7,SomeWhat Loyal
16976,1,251.51999999999998,267,2,2,1,5,SomeWhat Loyal
16978,1,344.33,78,2,2,2,6,SomeWhat Loyal
16979,6,1852.0,4,5,4,5,14,Champion
16980,2,1078.96,255,3,4,1,8,SomeWhat Loyal
16982,1,384.06,61,2,2,3,7,SomeWhat Loyal
16983,7,1931.25,13,5,4,5,14,Champion
16984,2,4481.35,88,3,5,2,10,Loyal
16985,10,5464.12,17,5,5,4,14,Champion
16986,2,1873.2,30,3,4,4,11,Loyal
16987,7,1625.05,3,5,4,5,14,Champion
16988,1,126.12,5,2,1,5,8,SomeWhat Loyal
16989,6,1133.25,7,5,4,5,14,Champion
16990,1,179.0,219,2,1,1,4,Others
16992,5,1614.31,11,4,4,5,13,Champion
16996,6,1456.96,30,5,4,4,13,Champion
16997,3,702.0,288,4,3,1,8,SomeWhat Loyal
16998,4,295.0,150,4,2,2,8,SomeWhat Loyal
16999,2,484.82,23,3,2,4,9,Loyal
17001,11,3989.57,1,5,5,5,15,Champion
17002,3,1493.73,86,4,4,2,10,Loyal
17004,2,1412.94,46,3,4,3,10,Loyal
17006,4,781.78,5,4,3,5,12,Loyal
17007,6,889.9300000000001,51,5,3,3,11,Loyal
17010,1,195.36,18,2,1,4,7,SomeWhat Loyal
17011,1,270.9,30,2,2,4,8,SomeWhat Loyal
17014,3,586.33,8,4,3,5,12,Loyal
17015,3,1842.56,29,4,4,4,12,Loyal
17017,20,8694.26,3,5,5,5,15,Champion
17018,2,920.1,41,3,3,3,9,Loyal
17019,4,1272.61,11,4,4,5,13,Champion
17022,1,71.0,31,2,1,4,7,SomeWhat Loyal
17024,3,95.85,45,4,1,3,8,SomeWhat Loyal
17025,3,357.77,61,4,2,3,9,Loyal
17026,2,154.82999999999998,185,3,1,1,5,SomeWhat Loyal
17027,6,890.29,79,5,3,2,10,Loyal
17029,2,716.0,111,3,3,2,8,SomeWhat Loyal
17030,1,146.87,64,2,1,3,6,SomeWhat Loyal
17031,2,380.35,12,3,2,5,10,Loyal
17033,3,1030.14,86,4,4,2,10,Loyal
17034,3,745.52,16,4,3,4,11,Loyal
17035,2,433.53000000000003,246,3,2,1,6,SomeWhat Loyal
17037,1,1267.32,88,2,4,2,8,SomeWhat Loyal
17038,1,112.4,30,2,1,4,7,SomeWhat Loyal
17040,1,449.73,138,2,2,2,6,SomeWhat Loyal
17041,3,1081.57,27,4,4,4,12,Loyal
17042,5,1044.3799999999999,3,4,4,5,13,Champion
17043,4,1735.18,32,4,4,4,12,Loyal
17044,1,948.48,25,2,4,4,10,Loyal
17045,3,339.44,113,4,2,2,8,SomeWhat Loyal
17046,1,642.02,157,2,3,2,7,SomeWhat Loyal
17047,3,1100.9,85,4,4,2,10,Loyal
17048,3,925.35,118,4,3,2,9,Loyal
17049,9,5659.9800000000005,3,5,5,5,15,Champion
17050,6,3228.84,96,5,5,2,12,Loyal
17051,1,247.14000000000001,194,2,1,1,4,Others
17052,1,413.75,28,2,2,4,8,SomeWhat Loyal
17053,1,498.48,131,2,3,2,7,SomeWhat Loyal
17054,5,1356.33,28,4,4,4,12,Loyal
17058,3,1179.89,82,4,4,2,10,Loyal
17059,5,3095.04,30,4,5,4,13,Champion
17060,1,234.24,266,2,1,1,4,Others
17061,11,5232.2300000000005,74,5,5,2,12,Loyal
17062,4,538.37,314,4,3,1,8,SomeWhat Loyal
17063,7,1461.14,21,5,4,4,13,Champion
17064,3,859.35,59,4,3,3,10,Loyal
17068,21,4552.14,12,5,5,5,15,Champion
17069,9,2709.7000000000003,28,5,5,4,14,Champion
17070,1,312.14,114,2,2,2,6,SomeWhat Loyal
17071,9,2429.03,28,5,5,4,14,Champion
17073,4,1446.09,18,4,4,4,12,Loyal
17075,4,834.12,18,4,3,4,11,Loyal
17076,3,841.0799999999999,36,4,3,3,10,Loyal
17078,2,378.2,36,3,2,3,8,SomeWhat Loyal
17079,1,118.80000000000001,78,2,1,2,5,SomeWhat Loyal
17080,2,287.62,22,3,2,4,9,Loyal
17081,2,290.16,25,3,2,4,9,Loyal
17082,2,2003.85,33,3,4,3,10,Loyal
17083,3,1405.78,109,4,4,2,10,Loyal
17084,2,2949.75,35,3,5,3,11,Loyal
17085,5,1566.65,123,4,4,2,10,Loyal
17086,6,2050.08,7,5,4,5,14,Champion
17088,4,1991.01,28,4,4,4,12,Loyal
17090,7,2043.95,4,5,4,5,14,Champion
17091,9,3827.76,3,5,5,5,15,Champion
17092,4,1777.78,50,4,4,3,11,Loyal
17094,1,302.0,322,2,2,1,5,SomeWhat Loyal
17095,3,1324.16,23,4,4,4,12,Loyal
17096,4,1022.13,15,4,4,4,12,Loyal
17097,8,954.42,2,5,4,5,14,Champion
17100,2,971.74,18,3,4,4,11,Loyal
17101,4,1621.73,10,4,4,5,13,Champion
17102,1,25.5,262,2,1,1,4,Others
17105,2,665.78,159,3,3,2,8,SomeWhat Loyal
17107,6,10815.43,33,5,5,3,13,Champion
17109,6,885.04,29,5,3,4,12,Loyal
17110,1,163.29999999999998,165,2,1,2,5,SomeWhat Loyal
17111,1,248.61,47,2,1,3,6,SomeWhat Loyal
17114,8,808.62,6,5,3,5,13,Champion
17115,3,837.5,8,4,3,5,12,Loyal
17117,1,116.19999999999999,288,2,1,1,4,Others
17118,1,157.02,318,2,1,1,4,Others
17119,2,606.91,3,3,3,5,11,Loyal
17120,1,307.46,233,2,2,1,5,SomeWhat Loyal
17122,1,138.32,119,2,1,2,5,SomeWhat Loyal
17123,1,345.29999999999995,162,2,2,2,6,SomeWhat Loyal
17124,1,298.89,185,2,2,1,5,SomeWhat Loyal
17125,1,259.35,50,2,2,3,7,SomeWhat Loyal
17126,5,1004.75,152,4,4,2,10,Loyal
17128,1,157.09,335,2,1,1,4,Others
17131,5,2463.17,5,4,5,5,14,Champion
17133,7,4892.240000000001,16,5,5,4,14,Champion
17134,2,425.0,107,3,2,2,7,SomeWhat Loyal
17135,7,1139.73,16,5,4,4,13,Champion
17138,1,380.5,276,2,2,1,5,SomeWhat Loyal
17139,12,10668.47,16,5,5,4,14,Champion
17140,1,465.32,247,2,2,1,5,SomeWhat Loyal
17142,1,579.0,239,2,3,1,6,SomeWhat Loyal
17144,2,984.57,1,3,4,5,12,Loyal
17146,3,749.78,106,4,3,2,9,Loyal
17147,4,1714.59,23,4,4,4,12,Loyal
17148,1,124.88,52,2,1,3,6,SomeWhat Loyal
17152,3,1689.5,195,4,4,1,9,Loyal
17153,1,213.78,24,2,1,4,7,SomeWhat Loyal
17154,1,329.34,75,2,2,2,6,SomeWhat Loyal
17155,2,251.70000000000002,18,3,2,4,9,Loyal
17157,2,319.0,8,3,2,5,10,Loyal
17158,3,1266.97,32,4,4,4,12,Loyal
17159,3,1538.88,22,4,4,4,12,Loyal
17160,6,3518.03,31,5,5,4,14,Champion
17162,10,1715.46,29,5,4,4,13,Champion
17163,2,293.1,22,3,2,4,9,Loyal
17164,7,2467.35,33,5,5,3,13,Champion
17165,1,158.68,284,2,1,1,4,Others
17166,2,206.34,39,3,1,3,7,SomeWhat Loyal
17169,2,835.78,58,3,3,3,9,Loyal
17171,1,224.91,289,2,1,1,4,Others
17172,1,317.76,79,2,2,2,6,SomeWhat Loyal
17173,8,3766.6,5,5,5,5,15,Champion
17174,1,59.9,218,2,1,1,4,Others
17175,4,1443.69,44,4,4,3,11,Loyal
17176,1,306.13,202,2,2,1,5,SomeWhat Loyal
17179,3,711.79,178,4,3,2,9,Loyal
17180,4,796.03,56,4,3,3,10,Loyal
17181,2,239.92000000000002,57,3,1,3,7,SomeWhat Loyal
17183,6,3347.31,8,5,5,5,15,Champion
17186,2,144.0,47,3,1,3,7,SomeWhat Loyal
17187,1,203.95,227,2,1,1,4,Others
17188,7,2474.23,11,5,5,5,15,Champion
17189,2,384.40000000000003,106,3,2,2,7,SomeWhat Loyal
17190,2,444.74,59,3,2,3,8,SomeWhat Loyal
17191,7,2095.13,28,5,5,4,14,Champion
17193,7,1699.3000000000002,36,5,4,3,12,Loyal
17194,2,262.62,274,3,2,1,6,SomeWhat Loyal
17197,1,1013.01,30,2,4,4,10,Loyal
17198,3,692.22,24,4,3,4,11,Loyal
17201,1,342.63,54,2,2,3,7,SomeWhat Loyal
17203,6,3563.85,36,5,5,3,13,Champion
17204,4,1564.56,175,4,4,2,10,Loyal
17205,1,384.08,54,2,2,3,7,SomeWhat Loyal
17206,1,204.24,53,2,1,3,6,SomeWhat Loyal
17211,8,2317.2200000000003,27,5,5,4,14,Champion
17212,1,226.85,253,2,1,1,4,Others
17213,7,2781.23,40,5,5,3,13,Champion
17214,6,1069.1200000000001,60,5,4,3,12,Loyal
17217,1,113.5,234,2,1,1,4,Others
17218,10,1960.72,4,5,4,5,14,Champion
17219,1,114.23,32,2,1,4,7,SomeWhat Loyal
17220,14,3198.25,24,5,5,4,14,Champion
17221,2,335.13,7,3,2,5,10,Loyal
17222,1,354.15,65,2,2,3,7,SomeWhat Loyal
17223,2,426.79,310,3,2,1,6,SomeWhat Loyal
17226,1,393.49,309,2,2,1,5,SomeWhat Loyal
17227,6,939.32,19,5,3,4,12,Loyal
17228,8,1906.09,16,5,4,4,13,Champion
17229,2,318.76,96,3,2,2,7,SomeWhat Loyal
17230,8,3638.41,264,5,5,1,11,Loyal
17231,10,3174.32,12,5,5,5,15,Champion
17232,2,421.52,3,3,2,5,10,Loyal
17233,1,190.88,35,2,1,3,6,SomeWhat Loyal
17234,1,149.89000000000001,183,2,1,1,4,Others
17235,2,550.06,25,3,3,4,10,Loyal
17236,6,916.13,13,5,3,5,13,Champion
17237,2,314.69,11,3,2,5,10,Loyal
17238,17,3744.65,3,5,5,5,15,Champion
17239,1,382.5,313,2,2,1,5,SomeWhat Loyal
17242,2,1135.04,108,3,4,2,9,Loyal
17243,26,8676.85,1,5,5,5,15,Champion
17244,1,954.9,53,2,4,3,9,Loyal
17245,1,171.45,205,2,1,1,4,Others
17247,1,282.19,15,2,2,4,8,SomeWhat Loyal
17248,1,318.65,120,2,2,2,6,SomeWhat Loyal
17250,2,384.52,4,3,2,5,10,Loyal
17251,1,283.28000000000003,363,2,2,1,5,SomeWhat Loyal
17252,2,353.86,117,3,2,2,7,SomeWhat Loyal
17253,1,178.26,18,2,1,4,7,SomeWhat Loyal
17254,2,272.44,5,3,2,5,10,Loyal
17255,2,298.41,41,3,2,3,8,SomeWhat Loyal
17256,2,240.0,107,3,1,2,6,SomeWhat Loyal
17259,2,603.37,148,3,3,2,8,SomeWhat Loyal
17262,5,1253.3600000000001,52,4,4,3,11,Loyal
17263,1,63.440000000000005,208,2,1,1,4,Others
17265,2,562.9,139,3,3,2,8,SomeWhat Loyal
17266,3,310.64,2,4,2,5,11,Loyal
17267,2,317.62,127,3,2,2,7,SomeWhat Loyal
17268,4,763.64,108,4,3,2,9,Loyal
17272,4,2148.63,42,4,5,3,12,Loyal
17274,1,111.97999999999999,35,2,1,3,6,SomeWhat Loyal
17277,2,1065.3500000000001,228,3,4,1,8,SomeWhat Loyal
17278,1,246.04,241,2,1,1,4,Others
17279,1,187.82999999999998,58,2,1,3,6,SomeWhat Loyal
17282,3,1703.41,130,4,4,2,10,Loyal
17284,6,1652.58,60,5,4,3,12,Loyal
17286,1,153.92,22,2,1,4,7,SomeWhat Loyal
17287,7,1064.11,26,5,4,4,13,Champion
17288,7,1419.73,9,5,4,5,14,Champion
17289,3,944.41,32,4,4,4,12,Loyal
17290,2,525.24,4,3,3,5,11,Loyal
17291,1,550.8000000000001,308,2,3,1,6,SomeWhat Loyal
17293,9,1875.1100000000001,8,5,4,5,14,Champion
17295,3,556.95,29,4,3,4,11,Loyal
17297,1,131.78,17,2,1,4,7,SomeWhat Loyal
17298,2,498.42,101,3,3,2,8,SomeWhat Loyal
17299,4,669.11,12,4,3,5,12,Loyal
17301,1,197.63,21,2,1,4,7,SomeWhat Loyal
17302,5,1135.63,15,4,4,4,12,Loyal
17303,1,250.04,361,2,1,1,4,Others
17306,19,8631.31,11,5,5,5,15,Champion
17309,1,82.75,95,2,1,2,5,SomeWhat Loyal
17311,2,1384.85,78,3,4,2,9,Loyal
17312,3,644.3,139,4,3,2,9,Loyal
17313,1,2328.84,31,2,5,4,11,Loyal
17314,8,2527.92,25,5,5,4,14,Champion
17315,38,6292.26,2,5,5,5,15,Champion
17317,3,2600.34,46,4,5,3,12,Loyal
17320,3,1200.6200000000001,100,4,4,2,10,Loyal
17321,2,700.86,8,3,3,5,11,Loyal
17323,7,921.07,15,5,3,4,12,Loyal
17324,4,990.23,18,4,4,4,12,Loyal
17325,1,96.8,280,2,1,1,4,Others
17329,2,523.11,14,3,3,4,10,Loyal
17330,2,363.9,23,3,2,4,9,Loyal
17331,1,175.2,124,2,1,2,5,SomeWhat Loyal
17333,1,494.25,86,2,3,2,7,SomeWhat Loyal
17334,2,307.02,302,3,2,1,6,SomeWhat Loyal
17337,4,2027.8700000000001,151,4,4,2,10,Loyal
17338,8,6643.93,17,5,5,4,14,Champion
17339,2,243.36,94,3,1,2,6,SomeWhat Loyal
17340,11,12353.29,30,5,5,4,14,Champion
17341,3,781.36,157,4,3,2,9,Loyal
17343,1,193.64,355,2,1,1,4,Others
17344,1,160.57,46,2,1,3,6,SomeWhat Loyal
17345,4,537.74,15,4,3,4,11,Loyal
17346,15,2676.56,4,5,5,5,15,Champion
17347,1,228.96,86,2,1,2,5,SomeWhat Loyal
17348,5,1159.52,15,4,4,4,12,Loyal
17349,1,110.75,179,2,1,1,4,Others
17350,4,1286.07,8,4,4,5,13,Champion
17351,3,587.15,36,4,3,3,10,Loyal
17353,2,1740.0,129,3,4,2,9,Loyal
17354,1,1393.06,51,2,4,3,9,Loyal
17356,1,178.22,312,2,1,1,4,Others
17357,2,388.14,24,3,2,4,9,Loyal
17358,2,365.85,303,3,2,1,6,SomeWhat Loyal
17359,1,127.86,11,2,1,5,8,SomeWhat Loyal
17360,3,585.79,17,4,3,4,11,Loyal
17361,3,488.2,49,4,2,3,9,Loyal
17362,2,312.23,239,3,2,1,6,SomeWhat Loyal
17364,11,4481.18,1,5,5,5,15,Champion
17365,8,4801.56,13,5,5,5,15,Champion
17367,1,168.4,238,2,1,1,4,Others
17368,8,1912.67,23,5,4,4,13,Champion
17370,4,446.18,73,4,2,2,8,SomeWhat Loyal
17371,3,423.89,17,4,2,4,10,Loyal
17372,8,1342.68,41,5,4,3,12,Loyal
17373,4,646.92,40,4,3,3,10,Loyal
17374,2,495.77,219,3,3,1,7,SomeWhat Loyal
17375,3,400.1,199,4,2,1,7,SomeWhat Loyal
17376,2,203.2,71,3,1,3,7,SomeWhat Loyal
17377,20,4100.92,24,5,5,4,14,Champion
17379,1,404.66,11,2,2,5,9,Loyal
17381,29,20275.61,9,5,5,5,15,Champion
17382,1,65.4,65,2,1,3,6,SomeWhat Loyal
17383,1,199.29,4,2,1,5,8,SomeWhat Loyal
